user_id,posted,item_id,recommend,sentiment_analysis
76561198070736657,22-06-2014,253710,False,2
sirswaggins,04-01-2014,105600,True,2
sirswaggins,04-07-2014,12140,True,2
sirswaggins,17-02-2014,280,True,2
sirswaggins,02-01-2014,500,True,2
sirswaggins,08-12-2013,261980,True,2
sirswaggins,01-12-2013,620,True,2
WANKING_PEACH,07-12-2015,244930,True,2
WANKING_PEACH,14-11-2015,314520,True,2
WANKING_PEACH,26-01-2015,313120,True,0
WANKING_PEACH,15-12-2014,265930,True,2
WANKING_PEACH,05-08-2014,213670,True,1
76561198070772882,08-02-2014,223390,True,1
whackojacko123,25-09-2015,218620,True,2
whackojacko123,10-05-2014,248820,True,2
whackojacko123,17-02-2014,209870,True,2
whackojacko123,23-11-2013,47890,True,2
whackojacko123,23-11-2013,239820,True,2
whackojacko123,25-10-2013,203140,True,2
whackojacko123,22-06-2013,233720,True,2
whackojacko123,09-05-2013,219740,True,2
76561198070785891,17-08-2014,223710,True,1
76561198070785891,13-08-2014,570,True,2
76561198070789920,16-01-2014,238320,True,2
76561198070809176,26-12-2013,550,True,1
76561198070812159,19-09-2014,440,True,1
76561198070812992,20-12-2014,209650,True,2
jackktee,05-08-2014,730,True,0
76561198070817727,02-07-2015,232430,False,0
76561198070894525,13-08-2015,221100,False,0
76561198070894525,24-12-2013,107410,True,1
76561198070920396,07-12-2015,346120,True,2
76561198070920396,20-02-2015,322330,True,2
76561198070924701,20-12-2013,570,True,2
76561198070924701,16-09-2015,386360,True,2
76561198070924701,07-07-2015,235460,True,2
76561198070924701,07-05-2014,49600,True,2
RyderOriginal,24-11-2014,238960,True,0
RyderOriginal,12-07-2015,730,True,1
RyderOriginal,03-08-2014,230410,True,1
RyderOriginal,24-01-2014,570,True,1
76561198070930126,14-04-2015,271590,False,0
ktsuy,26-01-2014,209870,True,1
Hidden_Hood,20-07-2014,220200,True,2
Hidden_Hood,30-01-2015,277930,True,2
Hidden_Hood,26-12-2014,227300,True,2
Hidden_Hood,12-09-2014,72850,True,2
Hidden_Hood,14-07-2014,70600,True,2
Hidden_Hood,22-06-2014,220240,True,2
Hidden_Hood,17-05-2014,244850,True,2
76561198070940816,16-01-2014,238960,True,2
Xasion,25-01-2013,15120,True,2
Xasion,25-01-2014,227080,True,2
Xasion,13-04-2013,550,True,2
Xasion,03-03-2013,50300,True,2
Xasion,23-01-2013,55230,True,2
rearae,14-07-2015,730,True,2
76561198070982854,13-03-2014,221100,True,2
76561198070987540,29-11-2014,72850,True,1
LukasYip,05-11-2015,231060,False,1
LukasYip,11-10-2015,242880,True,0
LukasYip,01-06-2015,304930,True,2
LukasYip,01-06-2015,8190,True,2
LukasYip,31-05-2015,570,True,2
76561198070997482,24-04-2015,324570,True,2
76561198070997482,13-12-2014,35450,True,2
76561198070997482,23-06-2014,24810,True,2
76561198070997482,07-05-2014,277430,True,2
76561198070997482,15-03-2014,730,True,2
76561198070997482,21-09-2013,105600,True,2
76561198071009915,21-03-2014,440,True,2
Dizzypoke,05-07-2015,204360,True,2
76561198071042913,16-03-2015,440,True,1
FoXyY_,09-01-2014,570,True,2
FoXyY_,30-08-2014,223710,True,1
LunarFreez3,16-07-2015,304050,True,1
LunarFreez3,13-07-2015,218230,True,2
LunarFreez3,28-01-2014,252490,True,2
RAZERSTRIKE,04-07-2014,228300,True,2
RAZERSTRIKE,10-05-2014,204100,True,2
AndrewBian,29-10-2012,25800,True,2
hitlersokiguess,03-05-2015,247730,False,2
seeejayy,24-06-2014,570,True,2
joaxinrisas,25-02-2014,244850,True,0
joaxinrisas,25-02-2014,207610,True,0
joaxinrisas,25-02-2014,250340,True,1
joaxinrisas,25-02-2014,239030,True,1
76561198071089080,06-02-2014,440,True,1
ElliotTheHors3FuCk3r,15-02-2014,12900,True,2
ElliotTheHors3FuCk3r,27-07-2013,4000,True,2
ElliotTheHors3FuCk3r,28-03-2014,70000,True,2
ElliotTheHors3FuCk3r,21-12-2013,219640,True,2
76561198071110439,06-12-2015,346900,True,2
76561198071113636,20-06-2014,57690,True,2
MegamanFury,26-12-2015,407510,True,1
76561198071116663,14-07-2014,263440,True,0
76561198071116663,12-10-2015,252490,True,0
76561198071116663,12-10-2015,24720,True,0
76561198071117429,06-06-2015,730,True,2
76561198071123773,26-08-2014,440,True,1
76561198071135296,19-06-2013,440,True,2
LovableTemScrapbank,24-02-2014,233720,True,2
76561198071154641,09-01-2014,440,True,1
MateusBeta,30-06-2015,261030,True,1
544542132154524145,11-06-2014,4000,True,2
yungwaste,24-05-2014,234670,True,2
yungwaste,09-09-2014,218620,True,1
CanDucksFly,02-05-2014,4000,True,2
AutismFwends,21-02-2014,630,True,2
DaWibbles,12-05-2013,219740,True,2
alphasolar,23-08-2014,221100,True,1
kamiwapax,28-06-2014,218230,True,2
TheBabadookDook,02-06-2015,440,True,1
TheBabadookDook,13-07-2015,345520,True,1
TheBabadookDook,28-06-2015,206210,True,1
TheBabadookDook,22-05-2015,24200,True,1
drake7758,14-03-2014,4000,True,2
drake7758,16-04-2014,206500,True,2
yhagozanon,15-02-2015,236390,True,1
yhagozanon,13-12-2014,4000,True,1
ToXiK-FtW,02-04-2014,203290,True,2
thehoboking,25-02-2014,233130,True,2
A1ntEzyBeinSqky,23-05-2015,730,True,2
ratchetfromglenrust,18-05-2014,286080,True,2
ratchetfromglenrust,08-05-2014,91600,True,2
ratchetfromglenrust,08-05-2014,440,True,2
ratchetfromglenrust,08-05-2014,4000,True,0
Trunga,13-01-2014,440,True,2
76561198071251699,16-12-2013,4000,True,2
76561198071251699,11-02-2014,251570,True,2
AUNSAK123,03-12-2014,241560,True,1
76561198071258351,05-09-2014,8930,True,2
76561198071259016,18-10-2015,730,True,2
Crunchlaw,18-12-2014,303390,True,2
Crunchlaw,01-08-2014,265930,True,1
Crunchlaw,15-08-2014,304930,True,2
caretaker25,05-08-2015,352460,True,2
sketchyboy,12-01-2014,8930,True,2
sketchyboy,10-02-2014,221100,True,2
76561198071270792,25-01-2014,4000,True,0
76561198071270792,28-12-2013,440,True,1
76561198071270860,29-01-2014,570,True,2
420fedora,28-05-2014,221100,False,0
420fedora,28-03-2014,249380,True,2
420fedora,27-02-2014,34900,True,0
420fedora,03-11-2015,440,True,1
420fedora,15-09-2012,4000,True,2
420fedora,08-04-2014,9480,True,2
420fedora,17-05-2014,252490,True,1
420fedora,22-12-2012,96300,True,2
420fedora,01-10-2013,247120,True,0
420fedora,25-04-2014,286080,True,0
76561198071318209,12-02-2014,105600,True,2
76561198071318209,31-12-2013,440,True,2
darendarenson,27-06-2014,111800,True,2
76561198071327640,05-09-2014,203160,True,2
whyareyoubotheringwiththis,15-05-2014,570,False,0
whyareyoubotheringwiththis,11-01-2014,1250,True,0
whyareyoubotheringwiththis,07-12-2013,550,True,0
whyareyoubotheringwiththis,17-10-2015,218620,False,2
76561198071354146,09-01-2015,281370,True,2
76561198071365748,08-12-2013,440,True,1
76561198071379867,01-07-2015,730,True,2
76561198071383193,12-03-2014,238960,True,2
maxmaker12,13-01-2015,332070,False,0
maxmaker12,29-01-2015,298630,True,2
maxmaker12,06-12-2013,8190,True,2
hilmanhambali,23-08-2014,71390,True,2
hilmanhambali,23-08-2014,8930,True,2
hilmanhambali,05-12-2013,8190,True,2
hilmanhambali,11-05-2013,227300,True,2
hilmanhambali,23-08-2014,210990,True,2
hilmanhambali,05-12-2013,218620,True,2
33442,29-04-2014,440,True,2
silver4ismypeak,22-08-2014,301520,False,1
silver4ismypeak,12-01-2015,105450,True,2
silver4ismypeak,03-01-2014,221640,True,1
ruyanisme,04-11-2014,4000,True,1
ruyanisme,26-09-2014,570,True,0
76561198071429557,16-04-2014,550,False,0
76561198071436243,18-04-2014,230410,True,0
76561198071436243,01-12-2013,209870,True,2
76561198071442543,04-12-2013,218620,True,2
76561198071443125,11-05-2015,219740,True,2
Lad123,05-11-2015,299460,True,0
Lad123,01-06-2015,49520,True,0
76561198071453688,16-12-2013,440,True,2
76561198071454865,06-09-2015,730,True,2
sem12347,28-11-2013,730,True,2
76561198071502745,08-12-2014,209650,False,0
76561198071514612,18-07-2014,49520,True,1
76561198071514612,17-12-2013,252490,True,2
76561198071514612,28-01-2014,4000,True,2
failpunch,16-11-2015,49520,True,2
mathzar,22-09-2015,355180,True,2
mathzar,02-08-2014,304930,True,2
mathzar,06-06-2014,63380,True,2
mathzar,15-09-2015,55230,True,2
mathzar,20-06-2014,108600,True,2
puntduck,21-06-2014,4000,True,1
76561198071558766,20-02-2014,242720,False,1
mrtenacity99,19-07-2014,730,True,1
kittydismount,08-07-2014,263440,True,2
kittydismount,24-08-2014,265630,True,2
76561198071593272,21-06-2014,220240,True,2
KyneticOfficial,20-04-2014,72850,True,2
KyneticOfficial,30-06-2014,38830,True,2
KyneticOfficial,19-07-2014,265930,True,2
KyneticOfficial,31-05-2014,202970,True,2
KyneticOfficial,13-06-2014,243870,False,0
KyneticOfficial,30-09-2015,49520,True,2
KyneticOfficial,23-08-2014,42680,True,2
KyneticOfficial,19-12-2013,440,True,2
Neztile,05-10-2014,4000,True,2
Neztile,04-10-2014,49520,True,2
Neztile,05-10-2014,440,True,2
Neztile,05-10-2014,304930,True,2
Neztile,05-10-2014,204360,True,2
Karontik,12-01-2014,200710,True,2
Karontik,13-01-2014,49520,True,2
76561198071617471,31-01-2013,224540,True,0
ETK-KnightPizza1,16-12-2014,301520,True,2
ETK-KnightPizza1,19-02-2015,214420,True,2
ETK-KnightPizza1,27-11-2014,239220,True,2
ETK-KnightPizza1,27-12-2014,233250,True,2
ETK-KnightPizza1,16-12-2014,317360,True,2
ETK-KnightPizza1,16-12-2014,218230,True,1
ETK-KnightPizza1,05-12-2014,208090,True,1
ETK-KnightPizza1,05-12-2014,265930,True,2
76561198071642416,27-01-2015,48700,True,2
76561198071649256,27-02-2014,4000,True,2
76561198071657521,31-12-2013,206210,True,0
elnicoWTF,21-07-2015,304050,True,2
huywin,23-07-2014,730,True,2
ZooMMZ,16-12-2013,252490,True,2
76561198071680931,09-01-2015,440,True,2
76561198071680931,26-12-2013,550,True,2
flightdrive,03-12-2013,105600,True,2
Ticfire,10-05-2014,8870,True,2
Ticfire,04-07-2013,72850,True,2
Ticfire,30-11-2012,440,True,2
Trollz4ya,26-04-2014,204300,True,2
76561198071743525,27-06-2015,440,True,2
76561198071755703,03-06-2015,278970,False,1
76561198071755703,10-10-2015,233450,True,1
76561198071755703,23-02-2014,250600,True,1
76561198071755703,05-11-2015,296470,True,1
76561198071755703,04-11-2014,204340,False,1
76561198071755703,05-03-2015,282350,True,1
76561198071767759,15-09-2014,440,True,2
76561198071770286,17-10-2014,440,True,1
76561198071770286,19-05-2014,206500,True,2
codyhallwildlife,16-07-2014,243870,True,2
codyhallwildlife,01-09-2015,227180,True,2
JacTehSharp,12-01-2013,440,True,2
76561198071782537,04-01-2014,440,True,2
SpongeNips,03-07-2014,4000,True,2
SpongeNips,21-05-2014,224580,True,2
SpongeNips,01-08-2014,221100,True,1
SpongeNips,20-09-2015,570,True,2
SpongeNips,30-12-2014,440,True,2
76561198071793314,17-11-2015,280790,True,1
76561198071793314,11-11-2015,252490,True,1
ScarfySniper,12-07-2014,247120,True,2
ScarfySniper,18-12-2013,241640,True,2
yuansu,04-11-2015,413850,True,1
matchd,05-12-2013,209870,True,2
76561198071819981,22-08-2014,11020,True,1
76561198071822951,02-12-2013,242700,False,0
76561198071822951,06-01-2014,72850,True,2
76561198071835945,05-06-2014,242760,True,2
76561198071836212,26-10-2015,730,True,2
76561198071836212,24-12-2014,319510,True,2
jokasavage,29-04-2015,730,True,0
jokasavage,01-02-2015,4000,True,1
jokasavage,29-04-2015,271590,True,2
jokasavage,04-09-2014,440,True,1
jokasavage,29-04-2015,296770,True,2
jokasavage,07-09-2014,227940,True,0
jokasavage,02-05-2015,240460,True,2
munholi,14-12-2014,730,True,2
HPiN,09-01-2015,49520,True,2
HPiN,05-06-2015,222880,False,2
HPiN,01-11-2015,346900,True,1
HPiN,04-06-2015,730,True,0
HPiN,02-05-2015,236390,False,1
Wiggyispro,16-03-2014,221100,True,2
76561198071851606,28-12-2015,306130,True,2
76561198071859251,21-09-2012,206210,True,1
76561198071859251,25-11-2012,17080,True,0
76561198071862339,11-10-2014,253710,True,2
76561198071862339,16-07-2014,304930,True,2
76561198071862339,06-03-2014,570,True,2
76561198071862339,16-01-2014,256410,True,2
76561198071862339,04-12-2013,51100,True,2
Zueiramaster,19-07-2014,304930,True,1
Zueiramaster,28-02-2014,4000,True,2
76561198071896910,26-06-2015,252490,True,2
ips3,10-07-2014,43160,True,1
AZNANG,28-06-2015,730,True,1
76561198071901614,19-10-2014,10220,False,2
76561198071901614,19-02-2015,248350,True,1
76561198071901614,19-02-2015,25000,True,0
76561198071907909,12-10-2015,285900,True,2
acute_kitten,20-06-2014,440,True,2
RagerCraft,12-02-2014,49520,True,2
d4n0d0r3,28-12-2014,298110,True,2
d4n0d0r3,16-08-2014,206500,True,2
edmartin,08-05-2013,570,True,2
edmartin,04-03-2013,204300,True,2
Meepperoni,16-02-2015,730,True,2
Meepperoni,23-09-2014,49520,True,2
76561198071949176,06-01-2014,105600,True,1
76561198071972124,18-04-2014,8190,True,2
76561198071972124,03-01-2014,211820,True,2
TheThriller,25-02-2014,440,True,2
Tcing,18-12-2013,440,True,2
zachisafuckwit,22-07-2015,208362,False,1
76561198072023996,02-05-2014,242720,True,2
76561198072033098,28-09-2015,9420,True,2
mindtty66,23-10-2015,330840,True,2
76561198072043722,26-09-2015,730,True,2
itchiwawa,10-06-2014,65800,True,2
smaltninja,23-11-2015,417860,True,0
76561198072053388,14-06-2014,242760,True,1
76561198072053388,20-12-2013,221100,True,2
76561198072053388,21-12-2015,40390,False,0
Skordeman,26-06-2014,24980,True,0
Skordeman,07-04-2014,42160,False,2
xeomap001,21-12-2014,4000,True,2
xeomap001,21-12-2014,440,True,2
FireJacko1,23-12-2014,440,True,1
plskeelkan,03-06-2014,730,True,1
76561198072088242,12-11-2015,346900,True,0
76561198072088242,18-08-2015,220780,True,1
76561198072088500,14-01-2014,221100,True,2
76561198072110631,09-08-2014,4000,True,1
76561198072110631,09-08-2014,440,True,1
sniparsxx,09-04-2015,730,True,1
sniparsxx,20-02-2015,216250,True,0
sniparsxx,09-01-2015,273110,False,0
76561198072118386,07-02-2014,8850,True,2
Apex_Plays,23-07-2015,346110,False,0
Apex_Plays,01-08-2014,440,True,0
76561198072126118,12-12-2013,730,True,2
PajaSampoerna,30-10-2013,113020,True,2
PajaSampoerna,16-07-2013,730,True,2
PajaSampoerna,06-09-2013,218620,True,2
76561198072135272,17-06-2015,730,True,1
76561198072139710,20-06-2014,8930,True,2
76561198072151803,13-12-2014,241930,True,2
76561198072155632,09-04-2014,245130,True,2
76561198072155632,21-02-2014,252490,True,2
alexsandroo,13-07-2014,203160,True,1
alexsandroo,17-10-2015,236390,True,2
alexsandroo,30-11-2013,222730,True,2
alexsandroo,15-06-2015,250900,True,1
76561198072171461,07-07-2014,45760,True,0
76561198072171484,23-05-2014,200260,True,2
luxayo,11-03-2014,271290,True,2
HyannnHeeee,27-06-2014,218620,True,0
76561198072186503,05-07-2015,730,True,0
76561198072190060,20-12-2013,253030,True,1
76561198072199166,07-12-2015,411560,True,2
76561198072199166,13-12-2015,6850,True,0
76561198072199166,30-09-2014,236450,True,1
ararememe,09-05-2015,250900,True,2
ararememe,13-08-2014,55230,True,0
ararememe,13-08-2014,239820,True,2
ararememe,04-07-2014,204360,True,2
ararememe,04-07-2014,226320,True,2
ararememe,04-07-2014,12900,True,0
ararememe,25-06-2014,107100,True,2
Egames101,03-02-2014,99900,True,1
Egames101,06-01-2014,49520,True,2
76561198072244495,28-02-2014,250500,True,1
76561198072265305,27-02-2015,252490,True,1
76561198072269248,26-06-2014,440,True,1
nathrem1,11-12-2013,72850,True,2
pnktoud,28-11-2013,550,True,2
76561198072280354,31-10-2014,113200,True,0
76561198072284074,22-12-2015,410210,True,0
k_i_l_l_yourself,08-09-2015,386360,True,2
76561198072296324,02-04-2015,1250,True,2
zcan,31-10-2015,42910,False,1
zcan,31-10-2015,570,True,1
zcan,31-10-2015,252950,True,1
wooissalty,06-07-2015,730,True,2
76561198072318951,01-12-2014,24740,True,1
Dop3y_Snip3r,27-01-2013,440,True,2
76561198072328653,02-08-2015,345390,True,2
patbarlow69,23-09-2015,730,True,0
76561198072352707,26-04-2015,255710,True,2
76561198072353989,02-12-2013,218620,True,2
76561198072353989,28-03-2015,209650,True,2
76561198072353989,10-10-2014,242860,True,2
juvd,11-04-2014,42160,True,2
juvd,08-12-2013,104700,True,2
76561198072365752,25-02-2014,250600,True,2
sillyguy715,31-05-2014,105600,True,2
jaspooer,23-01-2015,570,False,1
jaspooer,23-12-2013,4000,True,2
junstan,28-02-2015,224260,True,2
thadvious,22-01-2015,260230,True,0
thadvious,20-10-2015,235540,True,2
thadvious,31-12-2015,330840,True,1
thadvious,21-10-2015,330830,True,1
thadvious,29-12-2013,8930,True,2
thadvious,29-12-2013,219640,True,1
ConnorIsAlreadyInUse,24-06-2014,4000,True,0
ConnorIsAlreadyInUse,29-06-2014,218620,True,0
76561198072404996,09-11-2014,207140,True,2
76561198072404996,28-11-2013,4000,True,2
76561198072406008,28-02-2014,440,True,1
thebonk,25-01-2014,440,True,2
76561198072435651,24-10-2012,440,True,2
elducttape,27-11-2013,440,True,2
elducttape,17-05-2014,65790,False,2
elducttape,23-01-2014,17500,True,2
elducttape,11-12-2013,109400,True,2
cyan101,11-05-2015,8870,True,2
cyan101,09-05-2015,292120,True,2
cyan101,16-04-2014,200260,True,2
cyan101,16-04-2014,113200,True,2
cyan101,16-04-2014,219740,True,2
cyan101,16-04-2014,221260,True,2
cyan101,16-04-2014,1510,True,2
cyan101,16-04-2014,227200,True,2
cyan101,16-04-2014,107100,True,2
76561198072473008,21-06-2014,200260,True,2
soloqhero,21-12-2013,230410,True,1
76561198072476507,09-12-2014,218620,True,2
76561198072491476,15-12-2013,72850,True,0
76561198072499799,28-11-2014,440,True,2
Da_Roo,10-06-2015,50650,True,2
Da_Roo,18-06-2015,207140,True,2
76561198072505649,25-06-2014,730,True,1
76561198072522161,12-06-2015,113400,True,2
76561198072541428,15-01-2014,570,True,2
76561198072541428,06-07-2014,57690,True,2
76561198072541428,03-08-2014,264140,True,2
76561198072541428,14-11-2014,234670,True,2
76561198072541428,05-07-2014,105600,True,2
blindfrog42,25-09-2015,295110,False,2
blindfrog42,15-09-2015,225260,False,2
blindfrog42,27-09-2015,219890,True,2
blindfrog42,28-05-2015,374570,True,1
blindfrog42,24-04-2014,204240,True,2
76561198072559414,25-12-2015,359320,False,2
76561198072559414,09-09-2015,107410,True,2
sparksflynn,29-05-2015,359320,True,0
sparksflynn,13-06-2015,292030,True,2
sparksflynn,21-09-2015,287700,True,0
76561198072569018,15-12-2014,440,True,1
XxmanoxX,24-09-2014,288470,True,2
76561198072573871,02-12-2013,730,True,2
juan1035,23-01-2014,440,True,1
76561198072596405,01-03-2014,550,True,2
FludReturn,19-01-2014,238960,True,1
IDontUseSteamAnymore,25-04-2014,105600,True,2
IDontUseSteamAnymore,16-10-2014,321830,True,2
IDontUseSteamAnymore,07-07-2014,242680,True,2
IDontUseSteamAnymore,03-05-2015,22300,True,1
IDontUseSteamAnymore,14-05-2014,248820,True,2
76561198072604584,07-07-2014,730,True,2
Andromnicus,17-12-2013,49520,True,2
Andromnicus,01-12-2013,4000,True,2
Andromnicus,02-03-2014,26900,False,1
Andromnicus,23-12-2013,620,True,2
Andromnicus,23-12-2013,105600,True,1
76561198072617841,26-07-2014,730,True,1
76561198072617841,05-01-2014,440,True,1
nimoxnazgul,07-01-2014,730,True,2
nimoxnazgul,07-01-2014,570,True,2
nimoxnazgul,07-01-2014,43110,True,1
Minigamin,18-02-2014,250420,True,2
Minigamin,13-02-2014,240,True,2
Minigamin,28-04-2014,263740,True,2
76561198072649686,11-05-2014,285160,True,2
76561198072649686,29-08-2015,6000,True,0
76561198072649686,06-07-2015,313690,True,2
76561198072649686,18-07-2014,263020,True,2
76561198072654697,16-12-2013,105600,True,2
76561198072654697,07-12-2013,440,True,2
76561198072660460,11-01-2014,440,True,2
76561198072660787,08-08-2013,221640,True,2
OfficalUberZ,28-10-2014,250340,False,0
OfficalUberZ,06-09-2014,4000,True,2
OfficalUberZ,22-12-2013,440,True,2
76561198072695987,17-10-2015,570,True,1
HybridWolfKyle,30-11-2014,730,True,1
HybridWolfKyle,28-07-2015,203160,True,2
76561198072699067,30-12-2014,221380,True,2
76561198072706321,24-04-2014,265930,True,2
WhipDip,17-10-2015,218620,False,2
rioblu445,28-11-2015,268420,True,2
76561198072728913,22-09-2014,209160,True,2
76561198072729088,26-11-2013,11020,False,0
76561198072729088,14-02-2014,1250,True,2
76561198072730323,22-04-2015,232090,True,1
76561198072730323,25-06-2014,10090,True,1
76561198072730323,22-03-2014,252490,True,1
76561198072730323,28-12-2013,221100,True,0
ArbiterSenpai,19-06-2015,35450,True,2
NeoESWhiteoutZ,01-04-2015,730,True,2
King_Dorkus,12-11-2015,292030,True,0
76561198072746635,24-11-2014,33930,True,2
76561198072747255,04-12-2015,730,True,2
76561198072756457,20-07-2014,304930,True,1
LadyLegasus,20-06-2014,49520,True,2
LadyLegasus,20-06-2014,8870,True,2
76561198072777210,27-02-2015,24200,True,2
76561198072778927,15-02-2014,212160,True,2
76561198072778927,31-07-2015,252490,True,0
76561198072779151,11-06-2015,323370,True,2
hjohnstone,07-04-2014,219150,True,0
hjohnstone,12-01-2014,221100,True,2
hjohnstone,01-06-2013,12110,True,1
SimplyKappa,01-09-2015,730,True,0
SimplyKappa,01-05-2015,271590,True,0
SimplyKappa,16-01-2015,8870,True,2
SabreHound,09-07-2014,204030,True,2
SabreHound,28-09-2015,730,True,1
SabreHound,09-07-2014,238460,True,0
SabreHound,05-01-2014,4000,True,0
76561198072809720,09-09-2015,352460,True,2
76561198072810945,26-04-2014,49520,True,2
EpicPotata,14-09-2013,440,True,2
76561198072838281,29-06-2014,263280,True,2
76561198072838748,21-03-2014,42910,True,1
shadowxskills,25-06-2015,295110,True,1
shadowxskills,29-05-2015,374570,True,1
shadowxskills,17-03-2015,230410,True,0
shadowxskills,12-02-2015,262060,True,0
shadowxskills,01-08-2014,49520,True,0
shadowxskills,10-07-2014,218620,True,1
shadowxskills,06-03-2014,213670,True,0
GamerAngel311,12-12-2015,630,True,1
76561198072898248,06-12-2013,203160,True,2
Xerelies,29-12-2013,221100,True,2
SatanicBabys,01-11-2014,203160,True,2
76561198072922914,12-04-2014,250320,True,2
booldknight,31-10-2015,230410,True,2
booldknight,01-04-2015,295110,True,2
booldknight,15-07-2014,304930,True,1
onelovemarley,09-11-2013,212680,True,2
onelovemarley,23-03-2015,239030,True,2
76561198072938709,02-11-2013,730,True,0
maddmann1991,25-06-2015,363970,True,2
maddmann1991,22-02-2015,302270,True,2
76561198072942552,15-02-2015,440,True,1
76561198072942552,12-02-2014,113200,True,1
jagatha,14-02-2015,620,True,0
76561198072949124,04-09-2013,105600,True,0
76561198072949124,02-01-2015,241930,True,2
76561198072949124,02-01-2015,213670,True,2
76561198072949124,02-12-2014,200510,True,1
76561198072949124,25-07-2014,211820,True,2
76561198072949124,02-01-2015,202170,True,2
76561198072949124,07-10-2014,206190,True,2
76561198072949124,25-07-2014,49520,True,2
76561198072949124,25-07-2014,730,True,2
FromZero2Hero,25-12-2014,274290,True,2
FromZero2Hero,21-08-2014,218620,True,2
FromZero2Hero,19-12-2015,417860,True,0
76561198072954466,06-01-2014,51100,True,2
76561198072954466,30-12-2013,550,True,2
yungwind,04-03-2015,230410,True,1
yungwind,04-03-2015,304930,True,2
yungwind,26-07-2014,224540,True,1
yungwind,16-07-2014,265930,True,2
76561198072977162,18-12-2013,8190,True,2
76561198072985865,10-12-2012,440,True,2
porterbeans,19-12-2013,221100,True,2
porterbeans,20-12-2014,287390,True,2
porterbeans,11-07-2013,9900,True,1
porterbeans,11-07-2013,8870,True,1
jerrycanjamly,28-02-2015,113200,True,2
76561198073032392,05-12-2014,219740,True,2
76561198073041055,04-09-2014,20,True,1
76561198073041269,18-02-2015,42910,True,2
76561198073041269,15-10-2015,337320,True,2
Cokemania,05-04-2014,20,True,2
Cokemania,01-02-2014,730,True,2
Cokemania,05-01-2014,239820,True,2
Cokemania,05-04-2013,1840,True,2
Cokemania,26-11-2012,4000,True,2
kozke,26-05-2014,730,True,2
juan405kpo,03-02-2014,17500,True,2
76561198073091394,08-03-2015,310370,True,0
76561198073094125,02-04-2014,730,True,2
jinggosbenar,07-02-2014,49520,True,1
blastingdiamond,22-06-2014,63380,True,2
pumbarrento,04-07-2014,230410,True,2
pumbarrento,15-08-2014,214850,True,2
pumbarrento,25-07-2014,304930,True,2
pumbarrento,15-10-2012,440,True,2
76561198073110357,04-04-2014,113200,True,0
76561198073113810,29-12-2013,224600,True,2
76561198073113810,28-12-2013,1250,True,2
76561198073113810,23-12-2013,440,True,2
76561198073113810,27-08-2013,730,True,1
76561198073113810,11-01-2013,570,True,1
76561198073115586,11-07-2014,260230,True,2
76561198073115586,23-12-2013,102840,True,2
BusterNation,05-09-2015,227940,True,2
odenp,08-06-2014,221380,True,2
76561198073116713,19-01-2015,236110,True,2
76561198073116713,27-11-2014,265930,True,2
76561198073116713,27-11-2014,227300,True,2
76561198073116713,21-01-2014,230050,True,2
76561198073123746,08-06-2014,570,True,0
LuGusta,02-09-2013,220240,True,1
LuGusta,11-12-2012,550,True,1
LuGusta,11-12-2012,500,True,1
LuGusta,07-12-2012,202170,True,1
76561198073145141,15-09-2014,550,True,2
76561198073145141,15-06-2015,250900,True,1
76561198073145141,15-02-2014,72850,True,2
furtsan,16-01-2014,220,True,1
furtsan,19-12-2013,440,True,1
MineRender000,31-12-2015,218620,True,2
76561198073169276,11-04-2014,243870,True,2
76561198073169276,16-06-2015,222880,True,2
76561198073169276,29-06-2014,241540,True,2
76561198073169276,22-06-2014,242760,True,2
76561198073169276,16-11-2013,218620,True,2
76561198073169276,13-10-2014,224600,True,2
76561198073169276,09-07-2014,304930,True,2
ThePinkieOfAllPies,08-02-2014,99900,True,2
RILEYinAUS,23-11-2014,72850,True,1
RILEYinAUS,21-09-2015,240,True,1
RILEYinAUS,14-03-2015,220200,True,2
RILEYinAUS,14-12-2015,227300,True,2
M4RC3L0X,02-01-2014,620,True,2
76561198073199110,13-08-2015,730,True,1
silenthallows,17-11-2015,377160,True,2
silenthallows,08-05-2014,265930,True,2
silenthallows,25-12-2013,221910,True,2
Thatssirlemontoyou,09-09-2015,440,True,2
Bmcnally_,20-06-2014,202170,True,0
76561198073245886,14-02-2014,268750,True,2
76561198073269017,27-05-2014,570,True,2
Shadows7398,22-02-2014,570,True,2
76561198073282104,28-12-2014,242860,True,1
76561198073295527,19-09-2014,91200,False,1
76561198073295527,17-09-2014,238960,True,1
76561198073297175,05-09-2014,238960,True,2
76561198073297175,09-07-2014,570,True,2
Pi0h,04-06-2015,374570,True,0
Pi0h,03-06-2015,245170,True,2
Pi0h,31-05-2015,220,True,1
Pkpure,02-12-2014,1250,True,2
Pkpure,26-04-2015,730,True,2
76561198073309903,30-07-2015,282900,True,2
76561198073309903,07-10-2015,351710,True,2
76561198073316231,14-11-2015,105600,True,2
76561198073330411,15-02-2015,24860,True,1
76561198073330411,16-01-2015,65980,False,1
76561198073330411,22-12-2015,200510,True,2
76561198073330411,30-10-2015,9450,True,2
76561198073346300,01-03-2015,570,True,2
76561198073363859,24-10-2014,230410,True,2
humanstapler,21-07-2015,200210,True,2
hyeyey,18-10-2015,252950,True,2
hyeyey,04-07-2014,4000,True,2
76561198073378888,30-11-2015,382490,True,2
76561198073378888,11-10-2015,248570,False,1
