genres,item_name,release_date,item_id,user_id
['Action'],DOOM,2016-05-12,379720,nan
['Action'],She Wants Me Dead - Track DLC,2016-05-12,473420,nan
['Action' 'Indie'],Murasaki,2016-05-12,392030,nan
['Indie'],Murasaki - Original Soundtrack,2016-05-12,461050,nan
['Action' 'Casual' 'Indie'],Innoquous 5,2015-08-29,453830,nan
['Casual' 'Indie' 'RPG' 'Simulation'],Trawl,2016-05-13,446240,nan
['Indie'],Project G,2016-05-13,465670,nan
['Indie' 'RPG' 'Simulation'],Moonstone Tavern - A Fantasy Tavern Sim!,2016-05-13,461780,nan
['Casual' 'Indie'],Ace Of Words,2016-05-13,398680,nan
['Free to Play' 'Indie' 'Massively Multiplayer' 'Strategy'],Астролорды: Покоритель облака,2016-05-13,461110,nan
['Action' 'Casual' 'Indie'],Who's Your Daddy,2015-12-23,427730,nan
['Action' 'Adventure' 'Casual' 'Indie'],Dyna Bomb,2016-05-13,467220,nan
['Casual' 'Indie' 'Simulation'],Blueprint Tycoon,2016-05-13,454060,nan
['Action'],She Wants Me Dead,2016-05-13,468310,nan
['Action' 'Adventure' 'Indie' 'Strategy'],Tidal Affair: Before The Storm Demo,2014-11-24,398280,nan
['Casual'],Mini Golf Mundo,2016-05-10,468320,nan
['Adventure' 'Casual' 'Indie'],'n Verlore Verstand Soundtrack,2016-05-10,463190,nan
['Indie' 'Strategy'],TASTEE: Lethal Tactics,2016-05-10,365190,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - The Sinking: Complete Serial - PFRPG,2016-05-10,469940,nan
['Adventure'],My Secret Pets!,2016-05-10,447180,nan
['Adventure' 'Indie'],Bizarre Earthquake,2016-05-11,448440,nan
['Adventure' 'Indie'],Catyph: The Kunci Experiment,2016-05-11,396870,nan
['Indie' 'Strategy'],Meld,2016-05-11,449180,nan
['Free to Play' 'Indie' 'Massively Multiplayer' 'RPG' 'Early Access'],Fantasy Tales Online,2016-05-05,442710,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - 5E: Champion's Rest,2016-05-05,469850,nan
['Free to Play' 'Indie' 'Massively Multiplayer' 'RPG'],Fantasy Tales Online - Frontier Pack,2016-05-05,458100,nan
['Action' 'Casual' 'Indie'],Super Blue Fighter,2016-05-05,463180,nan
['Free to Play' 'Indie' 'Massively Multiplayer' 'RPG'],Ryzom,2016-05-06,373720,nan
['Adventure'],Malus Code,2016-05-06,443330,nan
['Strategy'],Wars of Napoleon,2015-12-03,459470,nan
['Free to Play' 'Massively Multiplayer' 'RPG' 'Strategy'],Forge of Gods (RPG),2016-05-06,461910,nan
['Action' 'Adventure' 'Indie'],Scrap Garden,2016-05-06,465760,nan
['Racing' 'Simulation' 'Sports'],Project CARS - Pagani Nürburgring Combined Track Expansion,2016-05-06,334792,nan
['Education' 'Software Training'],Theory Test UK 2016/17 - Driving Test Success,2016-05-06,452940,nan
['Casual' 'Indie'],GEO Master,2016-03-31,448650,nan
['Action' 'Adventure' 'Indie'],ecotone,2016-05-06,446070,nan
['Action' 'Racing'],TRON RUN/r CYCLE Extender Bundle,2016-05-06,429461,nan
['Action' 'Indie' 'RPG'],Dead Effect 2,2016-05-06,394760,nan
['Free to Play' 'Indie' 'RPG' 'Strategy'],Immortal Empire - Master Pack,2016-05-06,465834,nan
['Action' 'Indie'],Spunk and Moxie,2016-05-06,449310,nan
['Free to Play' 'Indie' 'Strategy'],Istrolid,2016-05-06,449140,nan
"['Animation &amp; Modeling' 'Design &amp; Illustration' 'Education'
 'Photo Editing' 'Software Training' 'Utilities' 'Video Production']",PD Howler 10,2016-05-06,415140,nan
['Action' 'Indie' 'Early Access'],Unfortunate Spacemen,2016-05-06,408900,nan
['Adventure' 'Indie' 'RPG'],Rogue Port - Red Nightmare,2016-05-07,467310,nan
['Simulation' 'Strategy'],Stellaris,2016-05-09,281990,nan
['RPG'],Elements Soundtrack,2016-05-09,468580,nan
['Adventure' 'Casual' 'Indie' 'RPG'],Army of Tentacles: New Game+ Benefits,2016-05-09,456880,nan
['Adventure' 'Free to Play' 'Massively Multiplayer' 'RPG'],Atulos Online - Reaper & Orc,2016-05-09,469880,nan
['Casual' 'Indie'],Run Turn Die,2016-05-09,413700,nan
['Action' 'Casual' 'Indie' 'Early Access'],Shaolin vs Wutang,2016-05-09,466110,nan
['Action' 'Adventure'],NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - The Sound Four Characters Pack,2016-05-09,416422,nan
['Action' 'Indie' 'Early Access'],Dr. Spacezoo,2016-05-09,371380,nan
['Racing' 'Simulation'],Car Mechanic Simulator 2015 - Performance DLC,2016-05-09,361843,nan
['Animation &amp; Modeling' 'Design &amp; Illustration' 'Web Publishing'],ComiPo!: Kids Dressy,2016-05-09,403051,nan
['Animation &amp; Modeling' 'Design &amp; Illustration' 'Web Publishing'],ComiPo!: Kids Sporty,2016-05-09,403050,nan
['Adventure' 'Casual'],Save Halloween: City of Witches,2015-10-20,428110,nan
['Action' 'Indie'],Alien Blitz,2016-05-09,434240,nan
['Action' 'Indie'],P-3 Biotic,2016-05-10,311940,nan
['Action' 'Adventure' 'RPG'],Sea Dogs: To Each His Own - The Final Lesson,2016-05-10,452520,nan
['Action' 'Adventure' 'Indie'],Mystery Castle,2016-05-06,394950,nan
['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Strategy'],Girlfriend Rescue - Super Savefiles,2016-05-06,468010,nan
['Indie' 'RPG' 'Strategy'],Fantasy Grounds - Wild Thing - PFRPG,2016-05-06,469910,nan
['Casual' 'Indie' 'RPG' 'Simulation' 'Strategy'],Tabletop Simulator - Mr. Game!,2016-05-06,468727,nan
['Casual' 'Indie' 'RPG'],Sinful Eden,2016-05-09,465510,nan
['Action' 'Indie' 'Strategy'],Star Saviors,2016-05-06,314450,nan
['Action' 'Adventure' 'Indie' 'RPG' 'Strategy'],Saviors Remastered Soundtrack,2016-05-06,456910,nan
['Action' 'Casual' 'Indie' 'Strategy'],Magic Quest,2016-05-06,454870,nan
['Action' 'Casual' 'Free to Play' 'Indie' 'Massively Multiplayer'],BattleStick,2016-05-06,394380,nan
['Sports' 'Strategy'],Blood Bowl 2 - Norse,2016-05-03,401590,nan
['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],Flesh Eaters,2016-05-03,383580,nan
['Casual' 'Free to Play'],Worm.is: The Game,2016-05-04,466910,nan
['Adventure' 'Indie' 'Strategy'],Secrets of Deep Earth Shrine,2016-05-03,451700,nan
['Design &amp; Illustration' 'Software Training' 'Utilities'],CyberLink ColorDirector 4,2016-05-04,435750,nan
['Adventure' 'Indie' 'RPG' 'Strategy'],A Land Fit For Heroes,2016-05-03,456210,nan
['Simulation' 'Strategy'],"Imhotep, Pyramid Builder",2016-05-06,448730,nan
['Casual' 'Indie' 'Simulation'],Kinacoustic,2016-05-04,459520,nan
['Action' 'Indie' 'Racing'],Void 21 Official Sound Track,2016-05-04,458810,nan
['Simulation'],FSX: Steam Edition - 737 Extreme Sound Add-On,2016-05-04,379584,nan
['Casual' 'Simulation'],Safety Driving Simulator: Car,2016-05-04,450590,nan
['Adventure' 'Indie'],Liveza: Death of the Earth,2016-05-03,463100,nan
['Casual' 'Simulation'],Safety Driving Simulator: Motorbike,2016-05-04,450600,nan
['Simulation'],FSX: Steam Edition - REX Soft Clouds Add-On,2016-05-04,379558,nan
['Free to Play' 'Indie' 'RPG' 'Strategy'],Immortal Empire - Mercenary Pack,2016-05-04,465833,nan
['Indie' 'Simulation'],Euro Truck Simulator 2 - Slovak Paint Jobs Pack,2016-05-04,461240,nan
['Action' 'Indie'],Lavapools,2016-05-04,401510,nan
['Indie' 'Simulation'],Euro Truck Simulator 2 - Italian Paint Jobs Pack,2016-05-04,388476,nan
['Action' 'Indie'],Blue Rider - Original Soundtrack,2016-05-04,459890,nan
"['Animation &amp; Modeling' 'Design &amp; Illustration' 'Education'
 'Software Training' 'Utilities']",Leadwerks Game Engine - Mercenary Action Figure,2016-05-04,469670,nan
['Casual' 'Indie' 'Strategy'],Escape This,2016-05-04,467370,nan
['Adventure' 'Casual' 'Indie'],Cyber City 2157: The Visual Novel,2016-05-04,454690,nan
['Action' 'Indie'],I and Me,2016-05-05,399600,nan
['Action' 'Indie' 'Racing'],Earn to Die 2,2016-05-05,431590,nan
['Racing' 'Simulation' 'Sports'],MXGP2 - Agueda and Bastogne Tracks,2016-05-05,438870,nan
['Adventure' 'Casual' 'Indie'],The Beggar's Ride,2016-05-05,463760,nan
['Action' 'Adventure' 'Indie'],Castle Heist: Chapter 1,2016-05-05,438220,nan
['Indie' 'RPG' 'Strategy'],Talisman - The Nether Realm Expansion,2016-05-05,267787,nan
['Adventure' 'Indie'],Midvinter,2016-05-05,452120,nan
['Adventure' 'Free to Play' 'Indie' 'RPG'],Origin Of Destiny - Donation #1,2016-05-05,468360,nan
['Action' 'Casual' 'Indie'],The Renegades of Orion 2.0 - Apocalypse DLC #2,2016-05-05,467970,nan
['Action' 'Adventure' 'Casual' 'Indie' 'RPG' 'Simulation' 'Strategy'],HACK_IT,2016-05-05,444350,nan
['Action' 'Casual' 'Indie'],Color Chaos,2016-05-02,423720,nan
['Adventure' 'Casual' 'Indie'],Gun Rocket,2016-05-02,391420,nan
['Adventure' 'Casual' 'Indie'],Deer Man Soundtrack,2016-05-02,460880,nan
['Action' 'Adventure' 'Indie' 'Strategy'],Gun Rocket - Soundtrack,2016-05-02,456510,nan
"['Action' 'Adventure' 'Casual' 'Free to Play' 'Massively Multiplayer'
 'RPG']",Trove - Soundtrack Vol. 1,2016-05-02,462050,nan
['Action' 'Casual' 'Strategy'],MOP Operation Cleanup,2016-05-03,463120,nan
['Action' 'Casual'],Bug N Out,2016-05-03,463130,nan
['Indie' 'RPG' 'Strategy' 'Early Access'],Aurora Dusk: Steam Age,2016-04-29,397160,nan
['Casual' 'Indie' 'Simulation' 'Sports'],Pro Gamer Manager,2016-04-28,408740,nan
['Action' 'Adventure' 'Indie' 'Early Access'],Logic Missile,2016-04-29,448300,nan
['Action' 'Adventure' 'Casual' 'Indie'],So Long Earth,2016-04-15,448110,nan
['Video Production'],Cars,2016-04-28,457390,nan
['Video Production'],Demo Pack 12GB,2016-04-28,429670,nan
['Action' 'Indie'],Chill the Piro,2016-04-28,437180,nan
['Free to Play' 'Indie' 'Massively Multiplayer' 'Strategy'],Астролорды: Искусный воин,2016-04-29,461120,nan
['Video Production'],Demo Pack 1,2016-04-28,428300,nan
['Adventure' 'Free to Play' 'RPG' 'Strategy'],HEX: Primal Dawn Bundle,2016-04-29,464980,nan
['Animation &amp; Modeling' 'Design &amp; Illustration'],Qubicle Voxel Editor,2016-04-21,454550,nan
['Strategy'],Decisive Campaigns: Barbarossa,2015-11-24,454530,nan
['Action' 'Indie' 'Sports' 'Strategy'],Flag N Frag,2016-04-29,456160,nan
['Action' 'Indie' 'Strategy' 'Early Access'],Vengeance,2016-04-29,384960,nan
['Casual' 'Indie' 'Strategy'],Abrix the robot,2016-04-29,461850,nan
['Action' 'Indie' 'Early Access'],Initia: Elemental Arena,2016-04-29,463920,nan
['Casual'],Guardians of Victoria,2016-04-29,385080,nan
['Adventure' 'Casual' 'Indie'],Selenon Rising,2016-04-29,358760,nan
['Casual' 'Indie'],Ego Protocol Demo,2016-04-29,426110,nan
['Casual'],Classic Fun Collection 5 in 1,2016-04-29,431300,nan
['Action' 'Adventure' 'Indie'],Bibou,2016-04-29,464760,nan
['Indie' 'Simulation' 'Strategy' 'Early Access'],Starship Corporation,2016-04-29,292330,nan
['Simulation'],Worlds Adrift Island Creator,2016-04-28,271920,nan
['Casual' 'Free to Play' 'Indie' 'Racing'],Skyreach,2016-04-29,461970,nan
['Adventure' 'Casual' 'RPG' 'Simulation' 'Strategy'],侠客风云传(Tale of Wuxia),2016-04-28,377530,nan
['Casual' 'Simulation' 'Strategy'],New Yankee in King Arthur's Court,2016-04-28,462570,nan
['Action' 'Adventure' 'Indie' 'RPG'],Neon Chrome,2016-04-28,428750,nan
['Action' 'Adventure' 'Indie' 'RPG'],Neon Chrome Original Soundtrack,2016-04-28,453250,nan
['Action' 'Adventure' 'Indie'],Left Alone,2016-04-28,417750,nan
['Action' 'Adventure' 'Indie' 'RPG' 'Simulation' 'Strategy' 'Early Access'],Niffelheim,2016-04-28,351100,nan
['Adventure' 'Casual'],Maze: Subject 360 Collector's Edition,2016-04-28,466000,nan
['Casual' 'Strategy'],Grave Mania: Undead Fever,2016-04-28,465970,nan
['Action' 'Adventure' 'Indie'],Izeriya,2016-04-28,463830,nan
['Strategy'],Hyperdevotion Noire: Ultimate Sango Set,2016-04-26,427002,nan
['Strategy'],Hyperdevotion Noire: Ultimate Event Full Unlock,2016-04-26,427004,nan
['Strategy'],Hyperdevotion Noire: Ultimate Little Rain Set,2016-04-26,427003,nan
['Action' 'Adventure' 'Casual' 'Free to Play' 'Indie'],Maui,2016-04-26,464700,nan
['Strategy'],Hyperdevotion Noire: Ultimate Party Member “Tiara”,2016-04-26,427005,nan
['Strategy'],Hyperdevotion Noire: Ultimate Member “Compa”,2016-04-26,427007,nan
['Strategy'],Hyperdevotion Noire: Ultimate Member “Sting”,2016-04-26,427008,nan
['Strategy'],Hyperdevotion Noire: Ultimate Member “IF”,2016-04-26,427006,nan
['Action' 'Indie' 'Early Access'],30 IMPOSSIBLE LEVELS,2016-04-25,459910,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Strategy'],Puzzle Box,2016-04-22,448720,nan
['Adventure' 'Casual' 'Indie' 'RPG'],The Huntsman: Winter's Curse,2016-04-22,446990,nan
['Adventure' 'Casual' 'Indie' 'RPG'],The Huntsman: Winter's Curse (Book 3),2016-04-22,450340,nan
['Adventure' 'Casual' 'Indie' 'RPG'],The Huntsman: Winter's Curse (Book 2),2016-04-22,450350,nan
['Casual' 'Indie' 'Simulation' 'Sports' 'Strategy'],TableTop Soccer,2016-04-22,453710,nan
['Action' 'Indie' 'Strategy'],Deadweight,2016-04-22,385350,nan
['Adventure' 'Indie' 'RPG'],It's Killing Time,2015-06-27,461650,nan
['Action' 'Casual' 'Indie' 'Simulation'],Revenge of Roger Rouge,2016-04-22,443680,nan
['Indie' 'Strategy'],Star Ruler 2 - Wake of the Heralds,2016-04-22,460420,nan
['Casual' 'Indie' 'Strategy'],Poly Towns,2016-04-22,438730,nan
['Casual' 'Indie'],Bipolar Game,2016-04-17,463450,nan
['Adventure'],The Men of Yoshiwara: Ohgiya,2016-04-20,447200,nan
['Indie' 'Simulation' 'Strategy'],Oil Enterprise,2016-04-20,353630,nan
['Adventure' 'Casual' 'Strategy'],Weather Lord: Following the Princess Collector's Edition,2015-11-04,456690,nan
['Adventure' 'Casual' 'Indie' 'Early Access'],"Bolt Riley, A Reggae Adventure",2016-04-20,331210,nan
['Free to Play' 'Indie' 'Simulation'],World of Guns: Sniper Rifles Pack #1,2016-04-22,464210,nan
['Adventure' 'Indie' 'Strategy'],March of the Living,2016-04-20,458000,nan
['Action' 'Free to Play' 'Strategy'],Bloons TD Battles,2016-04-20,444640,nan
['Action' 'Indie' 'RPG' 'Early Access'],Overpower,2016-04-20,440280,nan
['Action' 'Casual' 'Indie' 'RPG'],Tank Brawl,2016-04-20,436870,nan
['Casual' 'Indie' 'Simulation' 'Strategy'],Zotrix - Solar Division,2016-04-20,351720,nan
['Free to Play' 'RPG'],The Bottom of the Well - Soundtrack and Wallpaper Bonus Pack,2016-04-20,462351,nan
['Action' 'Adventure' 'Indie' 'RPG' 'Strategy'],Megamagic: Wizards of the Neon Age,2016-04-20,422650,nan
['Casual' 'Indie' 'Simulation' 'Sports' 'Strategy'],3 Coins At School,2016-04-20,462110,nan
['Action' 'Indie'],Infinite Shooter,2016-04-20,458230,nan
['Action' 'Casual' 'Indie'],Chicku,2016-05-05,443630,nan
['Action' 'Indie'],A-Gents,2016-04-17,460910,nan
['Action' 'Adventure' 'Casual' 'Indie'],Masquerade: The Baubles of Doom,2016-04-20,299380,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Massively Multiplayer'],Tower Unite - Original Soundtrack,2016-04-20,461740,nan
['Adventure' 'Casual'],Mythic Wonders: The Philosopher's Stone,2016-04-21,458480,nan
['Casual' 'Indie'],BitRay,2016-04-19,462030,nan
['Adventure' 'Indie' 'Simulation'],Don't Starve Together,2016-04-21,322330,nan
['Action' 'Adventure' 'Indie' 'Sports'],Leave Me Alone: A Trip To Hell,2016-04-20,444520,nan
['Strategy'],Battlefleet Gothic: Armada,2016-04-21,363680,nan
['Adventure' 'Casual'],Bottle,2016-04-21,463030,nan
['Action' 'Adventure' 'Indie'],Jackal,2016-04-21,454040,nan
['Animation &amp; Modeling' 'Design &amp; Illustration'],Qubicle Utility Module,2016-04-21,456231,nan
['Animation &amp; Modeling' 'Design &amp; Illustration'],Qubicle Professional License,2016-04-21,464560,nan
['Animation &amp; Modeling' 'Design &amp; Illustration'],Qubicle Mesh Module,2016-04-21,456230,nan
['Animation &amp; Modeling' 'Design &amp; Illustration'],Qubicle Voxelizer Module,2016-04-21,456110,nan
['Action' 'Indie'],Rogue Stormers,2016-09-08,299480,nan
['Indie' 'Simulation' 'Strategy' 'Early Access'],Endciv,2016-04-21,444650,nan
['Action' 'Casual' 'Indie'],Frederic: Resurrection of Music Director's Cut,2016-04-21,453100,nan
['Action' 'Adventure' 'Indie' 'Early Access'],CounterAttack,2016-04-21,451600,nan
['Action' 'Indie'],Demon's Crystals,2016-04-21,454610,nan
['Casual' 'Indie' 'Simulation' 'Strategy'],The Howler,2016-04-21,306040,nan
['Adventure' 'Indie'],OPUS: The Day We Found Earth,2016-04-21,457680,nan
['Action' 'Adventure' 'Indie' 'RPG'],Witch and Hero(魔女と勇者),2016-04-21,434130,nan
['Adventure' 'Indie'],OPUS Original Soundtrack,2016-04-22,458740,nan
['Adventure' 'Indie'],The Guest - Original Soundtrack,2016-04-21,464580,nan
['Indie' 'Strategy'],"Gremlins, Inc. – Uninvited Guests",2016-04-21,458160,nan
['Action' 'Indie'],XO-Planets OST,2016-04-21,464460,nan
['Action' 'Indie' 'RPG' 'Early Access'],XO-Planets,2015-10-23,439730,nan
['Simulation' 'Strategy'],Bridge! 2,2016-04-21,434090,nan
['Action' 'Indie'],Western Press,2016-04-21,377360,nan
['Action' 'Indie'],WOLFLAME,2016-04-21,448160,nan
['Action' 'Indie'],My Night Job,2016-04-21,437100,nan
['Free to Play' 'Massively Multiplayer' 'RPG' 'Early Access'],The SKIES,2016-04-16,337950,nan
['Indie'],Stephen's Sausage Roll,2016-04-18,353540,nan
['Action' 'Free to Play'],Plastic Playground,2016-04-18,458560,nan
['Indie'],Typefighters (Steam Edition),2016-04-18,434290,nan
['Adventure' 'Indie'],Mimpi Dreams OST,2016-03-31,459110,nan
['Action' 'Strategy'],Battlezone 98 Redux,2016-04-18,301650,nan
['Casual' 'Indie'],Narcissu 10th Anniversary Anthology Project - A Little Iris,2016-04-18,461250,nan
['Action' 'Adventure' 'Indie' 'RPG'],Official Guide - Inexistence,2016-04-17,463600,nan
['Action' 'Adventure' 'Indie' 'RPG'],Inexistence,2016-02-17,444720,nan
['Adventure' 'Indie' 'RPG'],Tales Across Time,2016-04-18,461710,nan
['Adventure'],Danganronpa 2: Goodbye Despair,2016-04-18,413420,nan
['Simulation'],FSX: Steam Edition - VFR Poland Region SW Add-On,2016-04-19,433743,nan
['Simulation'],FSX: Steam Edition - VFR Poland Region NW Add-On,2016-04-19,433742,nan
['Casual' 'Indie' 'Simulation'],JiPS,2016-04-19,454460,nan
['Indie' 'Simulation'],Euro Truck Simulator 2 - Hungarian Paint Jobs Pack,2016-04-19,388479,nan
['Indie' 'Simulation'],Euro Truck Simulator 2 - Turkish Paint Jobs Pack,2016-04-19,388474,nan
['Adventure' 'Free to Play' 'RPG' 'Strategy'],HEX: Shards of Fate,2016-04-19,410380,nan
['Action' 'Adventure' 'RPG' 'Early Access'],The Black Death,2016-04-19,412450,nan
['Action' 'Indie'],Action Legion,2016-04-19,431630,nan
['Action' 'Adventure' 'Casual' 'Indie' 'Early Access'],Voxel Warfare Online,2016-09-01,454150,nan
['Action' 'Indie'],IS Defense,2016-04-19,448370,nan
['Indie' 'RPG' 'Strategy'],The Banner Saga 2,2016-04-19,281640,nan
['Action'],Tom Clancy's Rainbow Six® Siege - Cyan Weapon Skin,2016-04-19,455572,nan
['Action' 'RPG'],Dying Light - Gun Psycho Bundle,2016-04-19,436081,nan
['Action' 'RPG'],Dying Light - Volatile Hunter Bundle,2016-04-19,436082,nan
['Action' 'RPG'],Dying Light - Harran Ranger Bundle,2016-04-19,436080,nan
['Casual' 'Simulation'],Rocksmith® 2014 – Judas Priest - “Electric Eye”,2016-04-19,436604,nan
['Casual' 'Simulation'],Rocksmith® 2014 – Extreme - “Play With Me”,2016-04-19,436605,nan
['Action' 'Adventure' 'Indie'],Flat Kingdom Paper's Cut Edition,2016-04-07,405970,nan
['Casual' 'Simulation'],Rocksmith® 2014 – Devo - “Girl U Want”,2016-04-19,436606,nan
['Adventure' 'Indie'],Hatoful Boyfriend: Holiday Star Collector's Edition DLC,2016-04-15,463090,nan
['Action' 'Adventure' 'Indie'],Worst Case Z,2016-04-15,450030,nan
['Adventure' 'Indie'],Planet in the Shadows,2016-04-15,448820,nan
['Action' 'Adventure' 'Indie' 'Early Access'],Tyrfing  Cycle |Vanilla|,2016-04-15,429430,nan
['Action' 'Adventure' 'Indie'],Gravity Den,2016-04-15,454970,nan
['Indie'],Night Blights,2016-04-15,446910,nan
"['Action' 'Adventure' 'Casual' 'Free to Play' 'Massively Multiplayer'
 'RPG']",Trove - Double Dragon Pack,2016-04-15,462920,nan
['Action' 'Simulation'],Soda Drinker Pro,2016-04-13,347720,nan
['RPG'],FINAL FANTASY IX,2016-04-14,377840,nan
['Action' 'Indie'],Zombie Parking,2016-04-14,449090,nan
['Simulation'],Train Simulator: Black Forest Journeys: Freiburg-Hausach Route Add-On,2016-04-14,376936,nan
['Action' 'Indie'],ICARUS.1,2016-11-17,395470,nan
['Adventure' 'Indie'],Goetia,2016-04-14,421740,nan
['Action' 'Indie'],Spacejacked - Soundtrack,2016-04-14,461060,nan
['RPG' 'Strategy'],Mordheim: City of the Damned - Doomweaver,2016-04-14,450811,nan
['Casual' 'Indie' 'Simulation' 'Strategy'],Tyto Ecology,2016-04-14,453750,nan
['Adventure' 'Casual' 'Indie'],Everybody's Gone to the Rapture,2016-04-14,417880,nan
['Adventure' 'Casual'],XorceD - Sashiro's Laedrum,2016-04-14,454170,nan
['Action' 'Adventure' 'Indie' 'RPG'],Aurion: Legacy of the Kori-Odan - Official OST,2016-04-14,436420,nan
['Action' 'Adventure' 'Indie' 'RPG'],Aurion: Legacy of the Kori-Odan,2016-04-14,368080,nan
['RPG' 'Strategy'],Mordheim: City of the Damned - Wolf-Priest of Ulric,2016-04-14,450810,nan
['Indie'],Wobbly Jungle,2016-04-14,437090,nan
['Casual' 'Simulation'],Rocksmith® 2014 – Disturbed - “Ten Thousand Fists”,2016-04-12,436602,nan
['Indie'],Phantasmal: Survival Horror Roguelike,2016-04-14,342550,nan
['Casual' 'Simulation'],Rocksmith® 2014 – Disturbed Song Pack II,2016-04-12,436603,nan
['Action' 'Adventure' 'Casual' 'Indie'],Marble Void,2016-04-12,453650,nan
['Indie' 'RPG'],Dear RED - Extended,2016-04-12,453850,nan
['Casual' 'Indie'],Zenge,2016-04-13,461840,nan
['Adventure'],Pub Encounter,2016-04-13,447190,nan
['Action' 'RPG'],Hyper Light Drifter Original Soundtrack,2016-04-12,453020,nan
['Action' 'Adventure'],NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Gaara's Tale Extra Scenario Pack,2016-04-12,416421,nan
['Adventure' 'Casual' 'Indie'],Club Life,2016-04-13,404180,nan
['Action' 'Indie' 'Sports'],Wand Wars,2016-04-13,422110,nan
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Pullman-Moscow,2016-04-13,339398,nan
['Adventure' 'Casual' 'Indie'],Club Life - Soundtrack,2016-04-13,452900,nan
['Strategy'],Auro: A Monster-Bumping Adventure,2016-04-13,459680,nan
['Adventure' 'Indie' 'Strategy'],Last Hope - Tower Defense,2016-04-13,434020,nan
['Casual' 'Free to Play' 'Indie' 'Strategy'],Simply Chess - Premium Upgrade!,2016-04-13,451690,nan
['Animation &amp; Modeling' 'Design &amp; Illustration' 'Video Production'],Grand Designer,2016-04-13,372590,nan
['Action' 'Indie'],Skullgirls 2nd Encore Upgrade,2016-04-13,447510,nan
['Action'],DARK SOULS™ III,2016-04-11,374320,nan
['Adventure' 'Indie' 'RPG'],Kim - Soundtrack,2016-04-11,436990,nan
['Casual' 'Indie'],Zasa - An AI Story,2016-03-20,447240,nan
['Indie' 'Massively Multiplayer' 'Simulation' 'Strategy'],Ascent - The Space Game,2016-04-11,345010,nan
['RPG'],Fallout 4 - Wasteland Workshop,2016-04-11,435880,nan
['Action' 'Adventure' 'Indie' 'RPG'],Devil Sealing Stone,2016-04-11,432540,nan
['Action' 'Adventure' 'Indie' 'RPG'],Stories: The Path of Destinies,2016-04-12,439190,nan
['Action'],Tom Clancy's Rainbow Six® Siege - Topaz Weapon Skin,2016-04-12,455570,nan
['Action' 'Adventure' 'RPG'],Tom Clancy's The Division™ - Sports Fan Outfit Pack,2016-04-12,459500,nan
['Action' 'Indie'],Ace of Seafood,2016-04-08,450500,nan
['Action' 'Indie' 'Early Access'],StarsOne,2016-04-08,457010,nan
['Action' 'Adventure' 'Indie' 'RPG' 'Strategy' 'Early Access'],AuroraRL,2016-04-08,437890,nan
['Casual' 'Indie'],Tenrow,2016-04-08,449760,nan
['Action' 'Indie'],Glitchrunners,2016-04-08,446870,nan
['Casual' 'Indie' 'Simulation' 'Sports'],Pure Hold'em - Paradise City Chipset,2016-04-12,342590,nan
['Adventure' 'Indie' 'RPG'],The Hero Project: Redemption Season - MeChip Warning System,2016-04-08,459330,nan
['Adventure' 'Indie' 'RPG'],The Hero Project: Redemption Season,2016-04-08,459310,nan
['Indie' 'Simulation' 'Strategy'],Game Tycoon 2,2016-04-08,404640,nan
['Adventure' 'Indie' 'RPG'],The Quest - Islands of Ice and Fire,2016-04-08,459750,nan
['Action' 'Indie'],Virtual Rogue,2016-04-08,448090,nan
['Action' 'Racing'],TRON RUN/r DISC Extender Bundle,2016-04-08,429460,nan
['Action' 'Indie'],BLEAK: Welcome to Glimmer,2016-04-08,364830,nan
['Action' 'Indie'],"BLEAK: Original Soundtrack, Vol. 1",2016-04-08,447340,nan
"['Action' 'Adventure' 'Casual' 'Indie' 'Massively Multiplayer'
 'Early Access']",Tower Unite,2016-04-08,394690,nan
['Action' 'Indie' 'Strategy'],Fortify,2016-04-08,378260,nan
['Action' 'Indie'],Space Scaven,2016-04-08,456130,nan
['Simulation' 'Strategy'],Order of Battle: U.S. Marines,2016-04-07,443620,nan
['Action' 'Adventure' 'Indie'],Flat Kingdom - Soundtrack + Artbook,2016-04-07,457560,nan
['Action' 'Indie' 'Strategy' 'Early Access'],The Fifth Expedition,2016-04-07,453030,nan
['Racing' 'Simulation' 'Sports'],MXGP2 - Villopoto Replica Equipment,2016-04-07,438860,nan
['Racing' 'Simulation' 'Sports'],MXGP2 - The Official Motocross Videogame,2016-04-07,400800,nan
['Racing' 'Simulation' 'Sports'],MXGP2 - Season Pass,2016-04-07,445200,nan
['Racing' 'Simulation' 'Sports'],MXGP2 - Cairoli Replica Equipment,2016-04-07,438850,nan
['Adventure' 'Casual'],Tibetan Quest: Beyond the World's End,2016-04-07,427550,nan
['Action' 'Indie' 'Strategy'],Mushroom Wars,2016-04-07,431250,nan
['Action' 'Adventure' 'Indie'],A Blind Legend,2016-04-07,437530,nan
