genres,item_name,release_date,item_id,user_id
Software Training,liteCam Android: No Root Android Screen Recorder,2014-07-29,315240,nan
Utilities,liteCam Android: No Root Android Screen Recorder,2014-07-29,315240,nan
Video Production,liteCam Android: No Root Android Screen Recorder,2014-07-29,315240,nan
Casual,Rocksmith® 2014 – Lamb of God Song Pack,2014-07-29,294971,nan
Simulation,Rocksmith® 2014 – Lamb of God Song Pack,2014-07-29,294971,nan
Action,liteCam Android: No Root Android Screen Recorder Demo,2014-07-29,316040,nan
Simulation,Industry Empire,2014-07-30,291930,nan
Strategy,Industry Empire,2014-07-30,291930,nan
Simulation,Rise of Flight: Intrepid Flyers,2014-07-30,315560,nan
Action,AutoTileSet,2014-07-30,313320,nan
Adventure,AutoTileSet,2014-07-30,313320,nan
Casual,AutoTileSet,2014-07-30,313320,nan
Free to Play,AutoTileSet,2014-07-30,313320,nan
Indie,AutoTileSet,2014-07-30,313320,nan
Massively Multiplayer,AutoTileSet,2014-07-30,313320,nan
Racing,AutoTileSet,2014-07-30,313320,nan
RPG,AutoTileSet,2014-07-30,313320,nan
Simulation,AutoTileSet,2014-07-30,313320,nan
Sports,AutoTileSet,2014-07-30,313320,nan
Strategy,AutoTileSet,2014-07-30,313320,nan
Adventure,The Maker's Eden,2014-07-30,313360,nan
Casual,The Maker's Eden,2014-07-30,313360,nan
Animation &amp; Modeling,Flash Exporter for Clickteam Fusion 2.5,2014-07-30,267653,nan
Education,Flash Exporter for Clickteam Fusion 2.5,2014-07-30,267653,nan
Utilities,Flash Exporter for Clickteam Fusion 2.5,2014-07-30,267653,nan
Web Publishing,Flash Exporter for Clickteam Fusion 2.5,2014-07-30,267653,nan
Adventure,The Maker's Eden - Soundtrack,2014-07-30,316640,nan
Casual,The Maker's Eden - Soundtrack,2014-07-30,316640,nan
Action,Crypt of the Necrodancer Original Danny Baranowsky Soundtrack,2014-07-30,314680,nan
Indie,Crypt of the Necrodancer Original Danny Baranowsky Soundtrack,2014-07-30,314680,nan
RPG,Crypt of the Necrodancer Original Danny Baranowsky Soundtrack,2014-07-30,314680,nan
Racing,Colin McRae Rally,2014-07-30,287340,nan
Sports,Colin McRae Rally,2014-07-30,287340,nan
Animation &amp; Modeling,Leadwerks Game Engine - SciFi Interior Model Pack,2014-07-30,315490,nan
Design &amp; Illustration,Leadwerks Game Engine - SciFi Interior Model Pack,2014-07-30,315490,nan
Education,Leadwerks Game Engine - SciFi Interior Model Pack,2014-07-30,315490,nan
Software Training,Leadwerks Game Engine - SciFi Interior Model Pack,2014-07-30,315490,nan
Utilities,Leadwerks Game Engine - SciFi Interior Model Pack,2014-07-30,315490,nan
Action,Jet Gunner Demo,2014-07-30,316900,nan
Adventure,Jet Gunner Demo,2014-07-30,316900,nan
Indie,Jet Gunner Demo,2014-07-30,316900,nan
Action,Spud's Quest,2014-07-31,315610,nan
Adventure,Spud's Quest,2014-07-31,315610,nan
Indie,Spud's Quest,2014-07-31,315610,nan
Action,Pineview Drive,2014-07-31,288880,nan
Adventure,Pineview Drive,2014-07-31,288880,nan
Indie,Pineview Drive,2014-07-31,288880,nan
Adventure,Pixel Piracy,2015-04-23,264140,nan
Indie,Pixel Piracy,2015-04-23,264140,nan
RPG,Pixel Piracy,2015-04-23,264140,nan
Simulation,Pixel Piracy,2015-04-23,264140,nan
Indie,Fantasy Grounds - C&C: Of Gods and Monsters,2014-07-31,316651,nan
RPG,Fantasy Grounds - C&C: Of Gods and Monsters,2014-07-31,316651,nan
Casual,Pure Pool™ - VooFoo DNA,2014-07-31,300860,nan
Simulation,Pure Pool™ - VooFoo DNA,2014-07-31,300860,nan
Sports,Pure Pool™ - VooFoo DNA,2014-07-31,300860,nan
Action,Call of Duty®: Ghosts - Leopard Pack,2014-07-31,295439,nan
Action,Lovely Planet,2014-07-31,298600,nan
Indie,Lovely Planet,2014-07-31,298600,nan
Action,Call of Duty®: Ghosts - Hydra Pack,2014-07-31,301111,nan
Action,Call of Duty®: Ghosts - Abstract Pack,2014-07-31,295440,nan
Action,Call of Duty®: Ghosts - Tattoo Pack,2014-07-31,301113,nan
Action,Call of Duty®: Ghosts - Skulls Pack,2014-07-31,301112,nan
Action,Call of Duty®: Ghosts - Weapon - The Maverick,2014-07-31,301116,nan
Action,Call of Duty®: Ghosts - Nebula Pack,2014-07-31,301114,nan
Action,Call of Duty®: Ghosts - Blunt Force Character Pack,2014-07-31,309870,nan
Action,Call of Duty®: Ghosts - Weapon - The Ripper,2014-07-31,301115,nan
Action,Call of Duty®: Ghosts - Inferno Character Pack,2014-07-31,309871,nan
Strategy,CoH 2 - OKW Commander: Scavenge Doctrine,2014-07-23,297514,nan
Adventure,Unrest: Special Edition Extras,2014-07-23,301720,nan
Indie,Unrest: Special Edition Extras,2014-07-23,301720,nan
RPG,Unrest: Special Edition Extras,2014-07-23,301720,nan
Adventure,Unrest,2014-07-23,292400,nan
Indie,Unrest,2014-07-23,292400,nan
RPG,Unrest,2014-07-23,292400,nan
Adventure,Unrest: Soundtrack,2014-07-23,301710,nan
Indie,Unrest: Soundtrack,2014-07-23,301710,nan
RPG,Unrest: Soundtrack,2014-07-23,301710,nan
Audio Production,Ohmicide,2007-04-13,279280,nan
Casual,Micron,2014-07-23,290380,nan
Indie,Micron,2014-07-23,290380,nan
Simulation,X-Plane 10 AddOn - Aerosoft - Airport Amsterdam,2014-07-24,315010,nan
Action,Super Trench Attack!,2014-07-24,311870,nan
Indie,Super Trench Attack!,2014-07-24,311870,nan
RPG,Super Trench Attack!,2014-07-24,311870,nan
Action,Super Trench Attack! Demo,2014-07-24,314390,nan
Indie,Super Trench Attack! Demo,2014-07-24,314390,nan
RPG,Super Trench Attack! Demo,2014-07-24,314390,nan
Strategy,Wargame Red Dragon - The Millionth Mile,2014-07-24,313560,nan
RPG,Tropico 5 - The Big Cheese,2014-07-24,306391,nan
Simulation,Tropico 5 - The Big Cheese,2014-07-24,306391,nan
Strategy,Tropico 5 - The Big Cheese,2014-07-24,306391,nan
Adventure,Agarest Zero - DLC Bundle #7,2014-07-24,281607,nan
RPG,Agarest Zero - DLC Bundle #7,2014-07-24,281607,nan
Strategy,Agarest Zero - DLC Bundle #7,2014-07-24,281607,nan
RPG,Battle Mages: Sign of Darkness,2006-04-13,311060,nan
Strategy,Battle Mages: Sign of Darkness,2006-04-13,311060,nan
Adventure,Gods Will Be Watching,2014-07-24,274290,nan
Indie,Gods Will Be Watching,2014-07-24,274290,nan
Indie,Frayed Knights: The Skull of S'makh-Daon,2014-07-24,314120,nan
RPG,Frayed Knights: The Skull of S'makh-Daon,2014-07-24,314120,nan
Indie,Talisman - Character Pack #7 - Black Witch,2014-07-24,267773,nan
RPG,Talisman - Character Pack #7 - Black Witch,2014-07-24,267773,nan
Strategy,Talisman - Character Pack #7 - Black Witch,2014-07-24,267773,nan
Simulation,Train Simulator: Norfolk Southern GP38-2 High Hood Loco Add-On,2014-07-24,258666,nan
Action,Zigfrak Demo,2012-11-01,315510,nan
Casual,Zigfrak Demo,2012-11-01,315510,nan
Indie,Zigfrak Demo,2012-11-01,315510,nan
RPG,Zigfrak Demo,2012-11-01,315510,nan
Strategy,Graviteam Tactics: Zhalanashkol 1969,2014-07-24,313281,nan
Casual,Terrorhedron Tower Defense,2014-07-24,299720,nan
Indie,Terrorhedron Tower Defense,2014-07-24,299720,nan
Strategy,Terrorhedron Tower Defense,2014-07-24,299720,nan
Action,UnEpic,2014-07-25,233980,nan
Indie,UnEpic,2014-07-25,233980,nan
RPG,UnEpic,2014-07-25,233980,nan
Adventure,Fall of the New Age Premium Edition,2014-01-03,314510,nan
Casual,Fall of the New Age Premium Edition,2014-01-03,314510,nan
Strategy,Modding Tool add-on for Rulers of Nations,2014-07-25,315990,nan
Adventure,Only If,2014-07-25,298260,nan
Free to Play,Only If,2014-07-25,298260,nan
Indie,Only If,2014-07-25,298260,nan
Action,The Fifth Day,2014-07-25,312210,nan
Adventure,The Fifth Day,2014-07-25,312210,nan
Indie,The Fifth Day,2014-07-25,312210,nan
Early Access,The Fifth Day,2014-07-25,312210,nan
Action,Murder Miners,2014-07-25,274900,nan
Indie,Murder Miners,2014-07-25,274900,nan
Adventure,Nicole (otome version),2013-10-17,307190,nan
Casual,Nicole (otome version),2013-10-17,307190,nan
Simulation,Nicole (otome version),2013-10-17,307190,nan
Action,Gold Rush! Classic,1988-12-23,308000,nan
Adventure,Gold Rush! Classic,1988-12-23,308000,nan
Action,Defiance: Hunter Pack,2014-06-04,304081,nan
Massively Multiplayer,Defiance: Hunter Pack,2014-06-04,304081,nan
RPG,Defiance: Hunter Pack,2014-06-04,304081,nan
Simulation,Total Pro Golf 3,2014-07-25,308320,nan
Sports,Total Pro Golf 3,2014-07-25,308320,nan
Indie,OlliOlli,2014-07-22,274250,nan
Sports,OlliOlli,2014-07-22,274250,nan
Action,Defiance: Recruit Pack,2014-06-04,304080,nan
Massively Multiplayer,Defiance: Recruit Pack,2014-06-04,304080,nan
RPG,Defiance: Recruit Pack,2014-06-04,304080,nan
Action,Halfway,2014-07-22,253150,nan
Indie,Halfway,2014-07-22,253150,nan
RPG,Halfway,2014-07-22,253150,nan
Strategy,Halfway,2014-07-22,253150,nan
Casual,LogiGun,2012-08-01,308360,nan
Indie,LogiGun,2012-08-01,308360,nan
Casual,Rocksmith® 2014 – Daryl Hall and John Oates - “Kiss On My List”,2014-07-22,294967,nan
Simulation,Rocksmith® 2014 – Daryl Hall and John Oates - “Kiss On My List”,2014-07-22,294967,nan
Casual,Rocksmith® 2014 – Rupert Holmes - “Escape (The Piña Colada Song)”,2014-07-22,294964,nan
Simulation,Rocksmith® 2014 – Rupert Holmes - “Escape (The Piña Colada Song)”,2014-07-22,294964,nan
Casual,Rocksmith® 2014 – Toto - “Hold the Line”,2014-07-22,294963,nan
Simulation,Rocksmith® 2014 – Toto - “Hold the Line”,2014-07-22,294963,nan
Casual,Rocksmith® 2014 – Michael McDonald - “I Keep Forgettin’ (Every Time You’re Near)”,2014-07-22,294966,nan
Simulation,Rocksmith® 2014 – Michael McDonald - “I Keep Forgettin’ (Every Time You’re Near)”,2014-07-22,294966,nan
Strategy,Medieval II: Total War Kingdoms,2014-07-22,306541,nan
Strategy,Shandalar Card Collection,2014-07-16,265144,nan
Strategy,Ravnica Card Collection,2014-07-16,265143,nan
Strategy,Zendikar Card Collection,2014-07-16,265145,nan
Adventure,Small Town Terrors Pilgrim's Hook Collector's Edition,2013-04-18,302110,nan
Adventure,Vlad the Impaler,2014-07-17,295850,nan
Casual,Vlad the Impaler,2014-07-17,295850,nan
Indie,Vlad the Impaler,2014-07-17,295850,nan
RPG,Vlad the Impaler,2014-07-17,295850,nan
Simulation,Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,2014-07-17,277737,nan
Simulation,Train Simulator: Norfolk Southern Coal District Route Add-On,2014-07-17,258654,nan
Action,So Many Me,2014-07-17,260530,nan
Indie,So Many Me,2014-07-17,260530,nan
Strategy,So Many Me,2014-07-17,260530,nan
Simulation,Cities in Motion 2: European vehicle pack,2014-07-17,306171,nan
Strategy,Cities in Motion 2: European vehicle pack,2014-07-17,306171,nan
Action,Pivvot - Soundtrack (320kbps MP3),2014-07-14,311440,nan
Casual,Pivvot - Soundtrack (320kbps MP3),2014-07-14,311440,nan
Indie,Pivvot - Soundtrack (320kbps MP3),2014-07-14,311440,nan
Action,Enemy Front Multiplayer Map Pack,2014-07-14,298990,nan
Action,Infinity Runner: Art Book and Soundtrack,2014-07-14,288310,nan
Indie,Infinity Runner: Art Book and Soundtrack,2014-07-14,288310,nan
Action,Blood: One Unit Whole Blood,1998-07-15,299030,nan
Adventure,Blood: One Unit Whole Blood,1998-07-15,299030,nan
Action,Blood II: The Chosen + Expansion,1998-10-31,299050,nan
Adventure,Blood II: The Chosen + Expansion,1998-10-31,299050,nan
Action,Light,2014-07-14,271730,nan
Adventure,Light,2014-07-14,271730,nan
Indie,Light,2014-07-14,271730,nan
Strategy,Light,2014-07-14,271730,nan
Action,Super Panda Adventures,2014-07-14,311190,nan
Adventure,Super Panda Adventures,2014-07-14,311190,nan
Indie,Super Panda Adventures,2014-07-14,311190,nan
Indie,Super Lemonade Factory,2012-03-15,307270,nan
Simulation,Train Simulator: Class 2F Dock Tank Loco Add-On,2014-07-10,277735,nan
Simulation,Train Simulator: Metro-North P32 AC-DM 'Genesis' Loco Add-On,2014-07-10,258655,nan
Simulation,Train Simulator: KwaZulu-Natal Corridor: Pietermaritzburg-Ladysmith Add-On,2014-07-10,222622,nan
Adventure,Quest for Infamy,2014-07-10,264560,nan
Indie,Quest for Infamy,2014-07-10,264560,nan
RPG,Quest for Infamy,2014-07-10,264560,nan
Racing,MotoGP™14: Moto2™ and Moto3™,2014-07-10,297970,nan
Sports,MotoGP™14: Moto2™ and Moto3™,2014-07-10,297970,nan
Adventure,Millennium 2 - Take Me Higher,2014-07-10,298820,nan
Casual,Millennium 2 - Take Me Higher,2014-07-10,298820,nan
Indie,Millennium 2 - Take Me Higher,2014-07-10,298820,nan
RPG,Millennium 2 - Take Me Higher,2014-07-10,298820,nan
Strategy,Graviteam Tactics: Sokolovo 1943,2014-07-10,305360,nan
Indie,Hardcore Package Part 2 / for Hacker Evolution,2014-07-10,279820,nan
Simulation,Hardcore Package Part 2 / for Hacker Evolution,2014-07-10,279820,nan
Adventure,9 Clues: The Secret of Serpent Creek,2013-07-18,284870,nan
Casual,9 Clues: The Secret of Serpent Creek,2013-07-18,284870,nan
Action,Dusty Revenge - Almost Human,2014-07-10,297050,nan
Indie,Dusty Revenge - Almost Human,2014-07-10,297050,nan
Action,Stained,2014-07-10,302870,nan
Adventure,Stained,2014-07-10,302870,nan
Indie,Stained,2014-07-10,302870,nan
Adventure,Lost Chronicles of Zerzura,2014-07-10,308330,nan
Adventure,Soul Gambler,2013-08-01,313020,nan
Indie,Soul Gambler,2013-08-01,313020,nan
RPG,Soul Gambler,2013-08-01,313020,nan
Adventure,Agarest Zero - DLC Bundle #6,2014-07-10,281606,nan
RPG,Agarest Zero - DLC Bundle #6,2014-07-10,281606,nan
Strategy,Agarest Zero - DLC Bundle #6,2014-07-10,281606,nan
Casual,Cyto,2014-07-10,302650,nan
Indie,Cyto,2014-07-10,302650,nan
Adventure,Soul Gambler: Artbook & Soundtrack,2013-08-01,313760,nan
Indie,Soul Gambler: Artbook & Soundtrack,2013-08-01,313760,nan
RPG,Soul Gambler: Artbook & Soundtrack,2013-08-01,313760,nan
Action,Isomer,2014-07-11,311980,nan
Indie,Isomer,2014-07-11,311980,nan
Strategy,Isomer,2014-07-11,311980,nan
Early Access,Isomer,2014-07-11,311980,nan
Indie,Radiant Defense,2014-07-11,302970,nan
Strategy,Radiant Defense,2014-07-11,302970,nan
Casual,Robot Rescue Revolution,2014-07-11,284200,nan
Indie,Robot Rescue Revolution,2014-07-11,284200,nan
Indie,Heroes Rise: HeroFall - Warning System,2014-07-11,313930,nan
RPG,Heroes Rise: HeroFall - Warning System,2014-07-11,313930,nan
Indie,Heroes Rise: HeroFall,2014-07-11,312300,nan
RPG,Heroes Rise: HeroFall,2014-07-11,312300,nan
Indie,Heroes Rise: HeroFall - Perfect Legend Guide,2014-07-11,313931,nan
RPG,Heroes Rise: HeroFall - Perfect Legend Guide,2014-07-11,313931,nan
Racing,4x4 Dream Race,2011-08-08,313330,nan
Action,Alpha Zylon,2007-12-19,313210,nan
Action,Abyss Odyssey - Soundtrack,2014-07-15,311590,nan
Adventure,Abyss Odyssey - Soundtrack,2014-07-15,311590,nan
Indie,Abyss Odyssey - Soundtrack,2014-07-15,311590,nan
Racing,GRID Autosport - Boost Pack,2014-07-15,282091,nan
Sports,GRID Autosport - Boost Pack,2014-07-15,282091,nan
Action,Abyss Odyssey,2014-07-15,255070,nan
Adventure,Abyss Odyssey,2014-07-15,255070,nan
Indie,Abyss Odyssey,2014-07-15,255070,nan
Action,Saints Row IV: Game of the Century Edition,2014-07-15,314580,nan
Adventure,Saints Row IV: Game of the Century Edition,2014-07-15,314580,nan
Casual,Rocksmith® 2014 – Deftones - “Digital Bath”,2014-07-15,294955,nan
Simulation,Rocksmith® 2014 – Deftones - “Digital Bath”,2014-07-15,294955,nan
Adventure,Sharpe Investigations: Death on the Seine,2014-07-15,288630,nan
Casual,Sharpe Investigations: Death on the Seine,2014-07-15,288630,nan
Casual,Rocksmith® 2014 – Deftones - “Change (In the House of Flies)”,2014-07-15,294954,nan
Simulation,Rocksmith® 2014 – Deftones - “Change (In the House of Flies)”,2014-07-15,294954,nan
Casual,Rocksmith® 2014 – Deftones - “Hole in the Earth”,2014-07-15,294956,nan
Simulation,Rocksmith® 2014 – Deftones - “Hole in the Earth”,2014-07-15,294956,nan
Casual,Rocksmith® 2014 – Deftones - “Be Quiet and Drive (Far Away)”,2014-07-15,294953,nan
Simulation,Rocksmith® 2014 – Deftones - “Be Quiet and Drive (Far Away)”,2014-07-15,294953,nan
Casual,Rocksmith® 2014 – Deftones Song Pack,2014-07-15,294957,nan
Simulation,Rocksmith® 2014 – Deftones Song Pack,2014-07-15,294957,nan
Adventure,Wayward Manor,2014-07-15,246720,nan
Casual,Wayward Manor,2014-07-15,246720,nan
Indie,Wayward Manor,2014-07-15,246720,nan
Action,Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,280740,nan
Adventure,Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,280740,nan
Casual,Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,280740,nan
Indie,Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,280740,nan
Indie,Ground Pounders,2014-07-15,267730,nan
Strategy,Ground Pounders,2014-07-15,267730,nan
Action,Shantae: Risky's Revenge - Director's Cut,2014-07-15,277890,nan
Adventure,Shantae: Risky's Revenge - Director's Cut,2014-07-15,277890,nan
Indie,Shantae: Risky's Revenge - Director's Cut,2014-07-15,277890,nan
Adventure,A Vampyre Story,2008-12-02,313870,nan
Indie,Euro Truck Simulator 2 - Fantasy Paint Jobs Pack,2014-07-15,304210,nan
Simulation,Euro Truck Simulator 2 - Fantasy Paint Jobs Pack,2014-07-15,304210,nan
Indie,Fantasy Grounds - PixelFigs Half-Orcs Token and Portrait Pack,2014-07-15,314170,nan
RPG,Fantasy Grounds - PixelFigs Half-Orcs Token and Portrait Pack,2014-07-15,314170,nan
Action,Wild Warfare,2014-07-15,312150,nan
Free to Play,Wild Warfare,2014-07-15,312150,nan
Indie,Wild Warfare,2014-07-15,312150,nan
Early Access,Wild Warfare,2014-07-15,312150,nan
Action,Zoo Rampage,2014-07-09,312900,nan
Casual,Zoo Rampage,2014-07-09,312900,nan
Indie,Zoo Rampage,2014-07-09,312900,nan
Action,Terrian Saga: KR-17,2014-07-09,278640,nan
Adventure,Terrian Saga: KR-17,2014-07-09,278640,nan
Indie,Terrian Saga: KR-17,2014-07-09,278640,nan
Adventure,Whispering Willows,2014-07-09,288060,nan
Indie,Whispering Willows,2014-07-09,288060,nan
Indie,Heroes Rise: HeroFall - Ad Space,2014-07-11,313932,nan
RPG,Heroes Rise: HeroFall - Ad Space,2014-07-11,313932,nan
Action,Black Ice,2014-07-09,311800,nan
Indie,Black Ice,2014-07-09,311800,nan
RPG,Black Ice,2014-07-09,311800,nan
Early Access,Black Ice,2014-07-09,311800,nan
Design &amp; Illustration,AutoTileGen,2014-07-09,305860,nan
Utilities,AutoTileGen,2014-07-09,305860,nan
Action,Black Ice Demo,2014-07-09,312590,nan
Indie,Black Ice Demo,2014-07-09,312590,nan
RPG,Black Ice Demo,2014-07-09,312590,nan
Adventure,"Whispering Willows - Art Book, Soundtrack, and Wallpaper",2014-07-09,306601,nan
Indie,"Whispering Willows - Art Book, Soundtrack, and Wallpaper",2014-07-09,306601,nan
Action,Acceleration of SUGURI X-Edition HD,2014-07-01,265170,nan
Indie,Acceleration of SUGURI X-Edition HD,2014-07-01,265170,nan
Indie,4PM,2014-07-09,281840,nan
Action,SUGURI,2014-07-01,262240,nan
Indie,SUGURI,2014-07-01,262240,nan
Casual,Rocksmith® 2014 – Billy Talent - “Devil in a Midnight Mass”,2014-07-01,294943,nan
Simulation,Rocksmith® 2014 – Billy Talent - “Devil in a Midnight Mass”,2014-07-01,294943,nan
Casual,Rocksmith® 2014 – Billy Talent - “Fallen Leaves”,2014-07-01,294944,nan
Simulation,Rocksmith® 2014 – Billy Talent - “Fallen Leaves”,2014-07-01,294944,nan
Casual,Rocksmith® 2014 – Billy Talent - “Red Flag”,2014-07-01,294945,nan
Simulation,Rocksmith® 2014 – Billy Talent - “Red Flag”,2014-07-01,294945,nan
Casual,Rocksmith® 2014 – Billy Talent - “Try Honesty”,2014-07-01,294946,nan
Simulation,Rocksmith® 2014 – Billy Talent - “Try Honesty”,2014-07-01,294946,nan
Casual,Rocksmith® 2014 – Billy Talent Song Pack,2014-07-01,294948,nan
Simulation,Rocksmith® 2014 – Billy Talent Song Pack,2014-07-01,294948,nan
Action,Ship Simulator: Maritime Search and Rescue,2014-07-01,274010,nan
Simulation,Ship Simulator: Maritime Search and Rescue,2014-07-01,274010,nan
Casual,Rocksmith® 2014 – Billy Talent - “Viking Death March”,2014-07-01,294947,nan
Simulation,Rocksmith® 2014 – Billy Talent - “Viking Death March”,2014-07-01,294947,nan
Action,Magicians & Looters,2014-07-01,284180,nan
Adventure,Magicians & Looters,2014-07-01,284180,nan
Indie,Magicians & Looters,2014-07-01,284180,nan
Action,The House,2014-06-19,302910,nan
Adventure,The House,2014-06-19,302910,nan
Indie,The House,2014-06-19,302910,nan
Simulation,Railroad Pioneer,2003-10-17,306490,nan
Strategy,Railroad Pioneer,2003-10-17,306490,nan
Casual,Bridge Constructor Playground,2014-07-02,279990,nan
Indie,Bridge Constructor Playground,2014-07-02,279990,nan
RPG,Bridge Constructor Playground,2014-07-02,279990,nan
Simulation,Bridge Constructor Playground,2014-07-02,279990,nan
Indie,Meridian: New World,2014-04-04,265120,nan
Strategy,Meridian: New World,2014-04-04,265120,nan
Strategy,Run For Rum,2014-07-02,307560,nan
Action,Shadow Ops: Red Mercury,2004-09-17,286770,nan
Sports,Real Boxing™,2014-07-02,296770,nan
Action,Elsword,2014-07-02,237310,nan
Adventure,Elsword,2014-07-02,237310,nan
Casual,Elsword,2014-07-02,237310,nan
Free to Play,Elsword,2014-07-02,237310,nan
Massively Multiplayer,Elsword,2014-07-02,237310,nan
RPG,Elsword,2014-07-02,237310,nan
Action,Killing Floor - Neon Character Pack,2014-07-02,309990,nan
Action,Killing Floor - Neon Weapon Pack,2014-07-02,309991,nan
Strategy,Soldiers: Heroes of World War II,2004-06-29,11480,nan
Indie,Shattered Planet,2014-07-03,305640,nan
RPG,Shattered Planet,2014-07-03,305640,nan
Strategy,Shattered Planet,2014-07-03,305640,nan
Simulation,Train Simulator: Bulleid Q1 Class Loco Add-On,2014-07-03,258678,nan
Casual,School Bus Fun,2014-07-03,301990,nan
Casual,Aeon Command,2014-07-03,304670,nan
Indie,Aeon Command,2014-07-03,304670,nan
Strategy,Aeon Command,2014-07-03,304670,nan
Simulation,Civil War II,2013-09-17,306630,nan
Strategy,Civil War II,2013-09-17,306630,nan
Action,Asteria,2014-07-03,307130,nan
Adventure,Asteria,2014-07-03,307130,nan
Indie,Asteria,2014-07-03,307130,nan
Action,Call of Duty®: Ghosts - Invasion,2014-07-03,259252,nan
Simulation,Civil War II: The Bloody Road South,2014-02-06,311330,nan
Strategy,Civil War II: The Bloody Road South,2014-02-06,311330,nan
Simulation,Train Simulator: BR Castle Class Loco Add-On,2014-07-03,258657,nan
Action,FIST OF AWESOME,2014-07-03,305070,nan
Adventure,FIST OF AWESOME,2014-07-03,305070,nan
Indie,FIST OF AWESOME,2014-07-03,305070,nan
Indie,War in a Box: Paper Tanks,2014-07-04,308460,nan
Strategy,War in a Box: Paper Tanks,2014-07-04,308460,nan
Simulation,Great Northern F7 Big Sky Blue Add-on Livery,2009-01-01,256539,nan
Adventure,Aura Kingdom,Jul 2014,268420,nan
Casual,Aura Kingdom,Jul 2014,268420,nan
Free to Play,Aura Kingdom,Jul 2014,268420,nan
Massively Multiplayer,Aura Kingdom,Jul 2014,268420,nan
RPG,Aura Kingdom,Jul 2014,268420,nan
Casual,Battleplan: American Civil War,2014-07-04,285130,nan
Simulation,Battleplan: American Civil War,2014-07-04,285130,nan
Strategy,Battleplan: American Civil War,2014-07-04,285130,nan
Casual,Lexica,2014-07-04,306680,nan
Indie,Lexica,2014-07-04,306680,nan
Action,Z,2014-07-04,275530,nan
Strategy,Z,2014-07-04,275530,nan
Indie,Legions of Ashworld,2014-07-04,310970,nan
Strategy,Legions of Ashworld,2014-07-04,310970,nan
Adventure,99 Spirits - Cage of Night,2013-05-14,262142,nan
Indie,99 Spirits - Cage of Night,2013-05-14,262142,nan
RPG,99 Spirits - Cage of Night,2013-05-14,262142,nan
Action,NEOTOKYO,2014-05-01,244630,nan
Free to Play,NEOTOKYO,2014-05-01,244630,nan
Casual,Battleplan: American Civil War Demo,2014-07-07,313290,nan
Simulation,Battleplan: American Civil War Demo,2014-07-07,313290,nan
Strategy,Battleplan: American Civil War Demo,2014-07-07,313290,nan
Action,Unturned - Permanent Gold Upgrade,2014-07-07,306460,nan
Adventure,Unturned - Permanent Gold Upgrade,2014-07-07,306460,nan
Casual,Unturned - Permanent Gold Upgrade,2014-07-07,306460,nan
Free to Play,Unturned - Permanent Gold Upgrade,2014-07-07,306460,nan
Indie,Unturned - Permanent Gold Upgrade,2014-07-07,306460,nan
Action,Long Night,2014-07-07,270590,nan
Adventure,Long Night,2014-07-07,270590,nan
Indie,Long Night,2014-07-07,270590,nan
Adventure,Memories of a Vagabond,2014-07-07,307070,nan
Indie,Memories of a Vagabond,2014-07-07,307070,nan
RPG,Memories of a Vagabond,2014-07-07,307070,nan
Action,Three Dead Zed,2014-07-07,291390,nan
Indie,Three Dead Zed,2014-07-07,291390,nan
Adventure,Memories of a Vagabond Demo,2014-07-07,311000,nan
Indie,Memories of a Vagabond Demo,2014-07-07,311000,nan
RPG,Memories of a Vagabond Demo,2014-07-07,311000,nan
Action,Cloudbuilt - Through the Fog,2014-07-07,307550,nan
Indie,Cloudbuilt - Through the Fog,2014-07-07,307550,nan
Action,Call of Duty®: Ghosts -  Flags of the World Pack,2014-07-03,301110,nan
Action,Call of Duty®: Ghosts - Squad Pack - Resistance,2014-07-03,295438,nan
Action,Echelon,2001-04-15,311080,nan
Simulation,Echelon,2001-04-15,311080,nan
Indie,Euro Truck Simulator 2 - USA Paint Jobs Pack,2014-07-03,304211,nan
Simulation,Euro Truck Simulator 2 - USA Paint Jobs Pack,2014-07-03,304211,nan
Action,Vanguard Princess Hilda Rize,2014-07-03,311500,nan
Casual,Vanguard Princess Hilda Rize,2014-07-03,311500,nan
Indie,Vanguard Princess Hilda Rize,2014-07-03,311500,nan
Action,Watch_Dogs - Access Granted Pack,2014-07-03,293059,nan
Adventure,Watch_Dogs - Access Granted Pack,2014-07-03,293059,nan
Adventure,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014-06-25,260230,nan
Casual,Crazy Machines 2 - Jewel Digger DLC,2014-07-03,312090,nan
Strategy,Crazy Machines 2 - Jewel Digger DLC,2014-07-03,312090,nan
Indie,Don Bradman Cricket 14,2014-06-26,216260,nan
Simulation,Don Bradman Cricket 14,2014-06-26,216260,nan
Sports,Don Bradman Cricket 14,2014-06-26,216260,nan
Action,Shovel Knight: Treasure Trove,2014-06-26,250760,nan
Adventure,Shovel Knight: Treasure Trove,2014-06-26,250760,nan
Indie,Shovel Knight: Treasure Trove,2014-06-26,250760,nan
Indie,Meridian: New World Video and Soundtrack,2014-06-25,288240,nan
Strategy,Meridian: New World Video and Soundtrack,2014-06-25,288240,nan
